time,spot_price_nsw,spot_price_sa,spot_price_tas,spot_price_vic,inter_gen_nsw,inter_gen_sa,inter_gen_tas,inter_gen_vic,demand_nsw,demand_sa,demand_tas,demand_vic,period
2021-03-22 12:30:00,73.42,68.47,20.99,62.34,124.73,10.36,176.03,179.38,8540,1050,1137,5423,26
2021-03-22 13:00:00,63.24,62.14,26.72,54.47,118.77,15.73,184.41,175.25,8502,1079,1141,5391,27
2021-03-22 13:30:00,62.35,62.88,20.68,54.45,115.17,20.09,197.34,178.4,8418,1148,1139,5354,28
2021-03-22 14:00:00,49.23,70.18,23.01,44.03,96.21,19.43,204.43,169.53,8371,1136,1126,5303,29
2021-03-22 14:30:00,58.65,61.45,25.04,51.77,112.27,18.69,202.28,162.34,8375,1161,1133,5283,30
2021-03-22 15:00:00,82.96,63.61,20.98,57.27,115.39,22.09,202.36,128.73,8490,1213,1139,5390,31
2021-03-22 15:30:00,57.3,58.85,25.86,52.32,116.69,30.56,201.55,118.8,8589,1290,1135,5541,32
2021-03-22 16:00:00,60.1,62.26,28.26,53.93,130.62,29.39,199.61,123.57,8688,1386,1142,5602,33
2021-03-22 16:30:00,56.96,60.27,25.03,50.45,138.51,52.06,197.3,130.08,8840,1441,1174,5647,34
2021-03-22 17:00:00,105.25,76.24,25.84,66.27,129.86,68.07,194.71,124.65,9014,1511,1193,5722,35
2021-03-22 17:30:00,65.8,67.37,32.34,59.91,132.2,61.44,194.18,143.85,9038,1632,1223,5689,36
2021-03-22 18:00:00,62.68,62.09,31.11,55.23,128.71,70.15,195.62,140.95,9043,1735,1235,5681,37
2021-03-22 18:30:00,60.83,62.0,26.41,55.0,118.0,60.08,197.31,130.24,8920,1790,1231,5609,38
2021-03-22 19:00:00,57.7,59.66,25.35,51.83,119.63,66.15,200.66,123.19,8701,1788,1229,5575,39
2021-03-22 19:30:00,45.59,60.04,23.01,40.76,108.57,70.52,190.95,120.78,8465,1772,1195,5484,40
2021-03-22 20:00:00,52.85,55.63,13.75,48.09,109.06,73.08,193.8,104.47,8267,1719,1166,5368,41
2021-03-22 20:30:00,53.16,54.4,18.35,47.57,110.62,70.51,195.38,106.01,8021,1653,1149,5219,42
2021-03-22 21:00:00,53.95,57.81,11.36,50.7,110.36,69.06,189.09,93.98,7814,1596,1116,5000,43
2021-03-22 21:30:00,53.76,57.88,11.36,49.8,109.96,44.74,190.67,100.11,7724,1541,1072,4877,44
2021-03-22 22:00:00,45.18,48.59,11.36,40.54,112.32,39.76,190.14,119.99,7651,1492,1035,4732,45
2021-03-22 22:30:00,68.15,69.9,11.36,61.72,123.01,43.69,186.07,117.72,7653,1429,1010,4626,46
2021-03-22 23:00:00,52.85,55.11,25.36,48.82,133.86,43.2,185.65,106.93,7594,1391,986,4583,47
2021-03-22 23:30:00,50.74,55.75,25.36,49.29,122.45,35.64,186.6,113.0,7473,1362,974,4715,48
2021-03-23 00:00:00,50.99,64.18,25.36,51.27,118.43,32.68,187.39,114.59,7402,1520,962,4750,1
2021-03-23 00:30:00,50.02,62.0,25.36,49.5,114.11,28.44,187.41,103.5,7222,1507,976,4577,2
2021-03-23 01:00:00,43.09,62.0,25.36,42.52,118.64,27.57,185.05,94.0,7031,1458,973,4468,3
2021-03-23 01:30:00,34.38,59.83,25.35,33.45,105.24,28.31,183.23,90.98,6716,1369,962,4385,4
2021-03-23 02:00:00,35.47,62.0,25.36,34.04,98.76,26.66,185.92,90.16,6490,1316,974,4236,5
2021-03-23 02:30:00,34.28,62.0,25.35,33.07,91.86,26.05,186.4,77.87,6337,1289,978,4176,6
2021-03-23 03:00:00,35.32,62.0,25.34,34.17,105.71,30.56,179.61,61.2,6253,1276,979,4123,7
2021-03-23 03:30:00,37.98,71.5,25.36,37.03,104.6,25.0,180.41,56.57,6265,1262,978,4134,8
2021-03-23 04:00:00,39.79,84.94,25.36,39.48,103.17,25.32,178.11,53.06,6305,1253,978,4163,9
2021-03-23 04:30:00,46.87,104.52,11.36,47.4,102.01,19.63,177.9,50.32,6491,1255,988,4278,10
2021-03-23 05:00:00,53.63,124.03,16.02,54.39,117.31,20.12,170.61,42.97,6677,1257,1018,4426,11
2021-03-23 05:30:00,115.41,132.35,28.4,116.67,115.1,21.47,171.89,25.86,7136,1281,1069,4738,12
2021-03-23 06:00:00,127.96,142.17,20.94,126.96,96.67,19.0,174.95,26.88,7550,1340,1137,5063,13
2021-03-23 06:30:00,166.74,180.49,16.1,163.4,89.02,24.54,182.16,25.26,7984,1404,1200,5385,14
2021-03-23 07:00:00,255.61,281.29,17.01,253.79,93.28,26.1,191.93,17.92,8348,1501,1230,5632,15
2021-03-23 07:30:00,57.19,64.18,23.84,54.3,95.84,23.65,195.28,12.37,8552,1543,1220,5664,16
2021-03-23 08:00:00,61.18,62.74,22.6,56.23,104.32,20.92,196.7,8.61,8657,1452,1198,5669,17
2021-03-23 08:30:00,64.36,66.88,20.82,59.56,105.64,22.11,192.49,3.4,8776,1355,1181,5676,18
2021-03-23 09:00:00,60.85,58.52,31.84,52.17,117.15,23.65,186.84,4.35,8816,1259,1147,5574,19
2021-03-23 09:30:00,88.44,62.91,33.07,58.94,136.48,22.4,195.63,5.59,8839,1139,1114,5483,20
2021-03-23 10:00:00,64.52,59.54,42.48,55.54,139.47,21.07,196.01,8.3,8834,1039,1091,5398,21
2021-03-23 10:30:00,70.83,66.59,29.8,62.56,141.6,18.43,189.45,14.16,8816,951,1060,5363,22
2021-03-23 11:00:00,63.47,56.52,25.38,55.0,139.18,19.04,191.87,21.09,8736,858,1073,5310,23
2021-03-23 11:30:00,56.28,47.69,29.22,47.92,129.59,21.4,192.5,28.99,8688,800,1076,5223,24
2021-03-23 12:00:00,49.15,38.87,22.31,41.13,104.66,26.36,195.18,28.31,8600,759,1073,5171,25
2021-03-23 12:30:00,127.71,47.46,12.05,51.55,79.13,25.54,191.22,27.9,8631,743,1082,5198,26
2021-03-23 13:00:00,47.82,34.04,34.28,38.63,61.81,28.39,185.14,32.82,8592,753,1073,5225,27
2021-03-23 13:30:00,45.15,32.64,34.98,38.17,60.37,38.42,184.82,36.28,8465,767,1068,5247,28
2021-03-23 14:00:00,49.73,-42.94,37.99,41.44,63.33,31.99,185.46,42.35,8255,800,1077,5283,29
2021-03-23 14:30:00,43.47,-47.32,31.83,36.46,55.92,27.78,184.02,44.44,8120,831,1092,5298,30
2021-03-23 15:00:00,44.26,9.64,31.86,35.74,39.94,33.43,183.21,43.0,8207,875,1104,5337,31
2021-03-23 15:30:00,44.09,6.42,32.16,37.63,23.36,37.81,186.71,45.24,8320,947,1131,5372,32
2021-03-23 16:00:00,45.59,32.32,29.15,37.19,10.97,53.08,184.76,58.47,8394,1026,1136,5406,33
2021-03-23 16:30:00,46.46,33.53,15.33,38.25,6.51,65.18,181.11,56.15,8482,1145,1124,5468,34
2021-03-23 17:00:00,46.14,32.73,25.8,36.46,4.55,91.77,184.73,56.74,8714,1265,1168,5584,35
2021-03-23 17:30:00,48.84,38.65,27.89,41.65,2.79,105.4,182.07,55.06,8766,1391,1177,5615,36
2021-03-23 18:00:00,57.25,48.22,19.54,50.17,3.69,103.07,184.77,70.7,8879,1510,1181,5615,37
2021-03-23 18:30:00,52.63,43.46,27.29,45.42,7.36,114.03,181.76,95.04,8840,1601,1175,5579,38
2021-03-23 19:00:00,63.8,54.2,20.54,55.0,15.73,111.04,182.45,90.07,8712,1620,1174,5608,39
2021-03-23 19:30:00,46.86,42.38,13.27,40.67,45.03,123.67,182.42,102.09,8489,1612,1158,5486,40
2021-03-23 20:00:00,47.3,42.19,19.51,40.12,75.77,108.42,184.26,123.93,8279,1579,1116,5372,41
2021-03-23 20:30:00,44.68,35.36,11.57,33.09,95.02,83.84,172.09,98.63,8067,1532,1083,5193,42
2021-03-23 21:00:00,42.91,35.72,12.52,34.43,105.79,105.59,172.03,100.64,7862,1491,1069,5023,43
2021-03-23 21:30:00,36.83,31.26,11.34,30.0,128.7,98.03,168.7,112.29,7814,1440,1042,4867,44
2021-03-23 22:00:00,34.57,25.58,11.32,24.8,133.04,96.57,174.99,117.0,7720,1386,1019,4704,45
2021-03-23 22:30:00,79.61,33.86,11.29,32.76,140.13,84.97,176.8,173.29,7635,1343,993,4598,46
2021-03-23 23:00:00,49.44,44.7,11.3,42.84,137.01,81.68,180.26,191.42,7513,1307,970,4537,47
2021-03-23 23:30:00,57.57,47.99,15.97,47.59,141.52,75.81,177.17,168.66,7354,1290,943,4698,48
2021-03-24 00:00:00,55.89,50.82,11.36,48.03,140.29,62.91,171.56,163.68,7278,1439,938,4728,1
2021-03-24 00:30:00,43.47,41.26,11.36,37.59,131.79,63.99,159.9,198.66,7083,1435,931,4544,2
2021-03-24 01:00:00,38.57,38.44,11.34,34.02,121.26,56.42,157.5,179.86,6894,1403,930,4446,3
2021-03-24 01:30:00,35.26,35.92,26.87,31.34,130.92,53.39,148.5,197.03,6588,1318,933,4320,4
2021-03-24 02:00:00,33.49,33.37,25.83,29.52,134.43,55.15,137.71,220.99,6342,1265,928,4219,5
2021-03-24 02:30:00,33.76,33.49,26.35,29.79,139.29,69.3,129.61,234.69,6174,1229,922,4145,6
2021-03-24 03:00:00,35.22,35.75,27.43,31.25,133.37,72.7,114.11,246.43,6053,1222,925,4065,7
2021-03-24 03:30:00,36.29,37.19,28.42,32.29,136.11,82.28,101.81,252.06,6048,1206,930,4074,8
2021-03-24 04:00:00,36.33,37.6,28.91,32.4,135.68,88.68,104.48,226.17,6091,1199,930,4066,9
2021-03-24 04:30:00,38.21,39.69,29.39,34.54,135.81,73.19,106.81,227.89,6277,1205,954,4165,10
2021-03-24 05:00:00,42.63,44.7,34.22,39.75,136.86,83.93,100.03,184.57,6459,1219,986,4310,11
2021-03-24 05:30:00,49.73,49.85,32.12,46.18,138.69,92.46,97.33,177.23,6896,1248,1033,4609,12
2021-03-24 06:00:00,60.19,57.26,24.38,55.52,136.63,94.36,90.36,171.45,7359,1304,1091,4926,13
2021-03-24 06:30:00,54.7,48.89,34.73,49.94,137.39,88.21,89.87,161.11,7694,1381,1161,5330,14
2021-03-24 07:00:00,103.92,93.37,48.16,94.01,139.55,99.08,91.47,154.8,7949,1484,1204,5574,15
2021-03-24 07:30:00,43.23,41.07,35.07,39.61,148.49,119.75,91.39,149.06,7908,1534,1201,5545,16
2021-03-24 08:00:00,33.29,33.41,27.29,32.22,157.75,91.18,82.98,118.56,7715,1503,1187,5537,17
2021-03-24 08:30:00,40.51,41.24,32.39,39.88,162.69,78.48,83.53,102.81,7550,1482,1167,5529,18
2021-03-24 09:00:00,42.43,45.19,31.78,42.63,169.15,66.19,71.68,119.06,7370,1467,1159,5464,19
2021-03-24 09:30:00,33.12,33.91,29.65,32.78,172.73,63.74,64.12,128.15,7230,1407,1146,5425,20
2021-03-24 10:00:00,31.02,31.23,27.76,30.4,168.07,59.6,61.93,104.59,7116,1344,1136,5288,21
2021-03-24 10:30:00,32.59,31.2,28.16,30.84,164.75,64.34,60.53,64.54,7046,1308,1143,5172,22
2021-03-24 11:00:00,29.59,28.39,26.73,28.98,167.03,60.25,60.75,60.95,7015,1208,1131,5097,23
2021-03-24 11:30:00,34.38,30.02,29.13,31.82,158.24,52.66,59.96,51.94,7006,1069,1110,5072,24
2021-03-24 12:00:00,31.55,25.53,25.8,28.17,150.23,60.5,59.45,40.31,7038,936,1129,5008,25
2021-03-24 12:30:00,27.37,-79.99,21.48,23.52,150.21,59.11,61.1,39.12,7078,875,1050,4999,26
2021-03-24 13:00:00,32.8,-12.43,25.46,27.84,153.94,54.53,66.82,40.24,7093,926,1137,5012,27
2021-03-24 13:30:00,35.56,-74.88,27.63,29.97,147.38,63.53,64.35,40.5,7140,854,1134,5030,28
2021-03-24 14:00:00,36.07,-52.83,22.53,19.73,135.93,88.37,65.87,37.3,7181,848,1127,5063,29
2021-03-24 14:30:00,35.6,-56.84,27.87,29.99,143.77,78.57,82.57,36.12,7285,857,1128,5030,30
2021-03-24 15:00:00,34.02,-100.48,26.72,28.81,146.94,65.32,83.96,30.62,7422,871,1141,5088,31
2021-03-24 15:30:00,32.34,-81.1,25.4,27.53,153.27,74.17,97.84,47.9,7596,905,1135,5214,32
2021-03-24 16:00:00,34.91,26.12,27.26,29.67,154.91,77.94,116.34,67.26,7848,1001,1147,5401,33
2021-03-24 16:30:00,39.28,28.78,30.05,32.83,151.94,107.58,119.85,69.07,8149,1107,1173,5560,34
2021-03-24 17:00:00,65.07,44.14,44.39,48.27,146.82,139.37,120.43,87.32,8474,1230,1207,5648,35
2021-03-24 17:30:00,50.15,40.63,38.52,42.28,144.18,125.48,120.49,111.77,8638,1364,1205,5672,36
2021-03-24 18:00:00,40.59,33.49,29.59,32.79,146.56,104.39,115.97,140.54,8743,1459,1209,5620,37
2021-03-24 18:30:00,46.32,45.61,37.49,41.57,144.21,103.75,110.01,162.05,8739,1546,1191,5590,38
2021-03-24 19:00:00,55.11,54.48,44.11,48.82,143.45,126.52,114.1,207.87,8667,1547,1185,5576,39
2021-03-24 19:30:00,41.85,42.27,33.44,37.05,138.12,102.93,103.33,228.53,8442,1543,1183,5514,40
2021-03-24 20:00:00,37.01,36.07,28.0,31.15,142.91,133.11,99.94,242.95,8206,1526,1145,5384,41
2021-03-24 20:30:00,36.66,35.51,27.28,30.11,132.9,134.48,100.74,253.14,8008,1491,1118,5209,42
2021-03-24 21:00:00,36.85,34.09,28.04,30.71,134.09,132.64,105.24,269.21,7774,1454,1082,5061,43
2021-03-24 21:30:00,33.21,30.43,25.46,27.64,127.81,120.01,105.84,286.63,7676,1412,1054,4885,44
2021-03-24 22:00:00,32.03,30.36,25.29,26.72,126.55,114.71,105.83,296.24,7519,1360,1025,4720,45
2021-03-24 22:30:00,44.51,38.93,30.91,27.79,128.86,95.24,103.65,302.41,7442,1313,996,4610,46
2021-03-24 23:00:00,34.53,28.18,24.26,22.23,125.52,98.78,98.83,301.24,7373,1289,971,4560,47
2021-03-24 23:30:00,35.49,26.95,25.83,24.21,116.74,194.12,98.79,299.85,7256,1285,950,4692,48
2021-03-25 00:00:00,35.27,28.39,24.34,21.72,95.52,205.14,99.11,271.9,7147,1442,935,4700,1
2021-03-25 00:30:00,34.93,24.56,26.89,15.41,94.48,161.02,99.22,288.35,6961,1444,927,4521,2
2021-03-25 01:00:00,34.18,25.47,28.58,21.22,86.42,144.68,98.1,283.6,6750,1391,908,4387,3
2021-03-25 01:30:00,32.58,13.35,13.47,6.98,75.73,140.48,98.67,278.31,6452,1294,909,4288,4
2021-03-25 02:00:00,29.06,13.77,14.97,9.13,89.39,144.1,98.28,293.13,6242,1233,906,4172,5
2021-03-25 02:30:00,29.91,17.47,16.98,14.02,77.41,117.45,98.02,289.99,6106,1204,910,4082,6
2021-03-25 03:00:00,29.44,15.67,15.24,11.96,63.53,115.07,98.76,296.05,6049,1193,919,4015,7
2021-03-25 03:30:00,30.03,6.46,4.54,5.61,64.2,122.65,96.92,290.08,6026,1176,919,4017,8
2021-03-25 04:00:00,31.84,19.62,16.91,17.71,66.48,115.14,89.83,274.82,6100,1165,934,4086,9
2021-03-25 04:30:00,35.4,27.66,24.31,25.22,62.91,115.88,94.3,263.59,6270,1161,934,4198,10
2021-03-25 05:00:00,29.37,21.15,17.25,13.76,56.91,133.66,95.07,300.33,6493,1183,954,4349,11
2021-03-25 05:30:00,38.42,31.69,19.87,23.49,54.17,126.07,95.21,293.11,6925,1210,1013,4669,12
2021-03-25 06:00:00,42.44,38.7,31.92,34.81,65.13,132.77,95.51,278.23,7393,1291,1069,4972,13
2021-03-25 06:30:00,45.73,42.72,26.92,38.88,59.38,138.32,95.78,301.06,7710,1370,1139,5385,14
2021-03-25 07:00:00,56.32,56.61,46.97,51.45,73.52,132.96,95.74,261.3,7896,1457,1174,5630,15
2021-03-25 07:30:00,41.37,44.13,35.26,38.52,82.93,126.98,95.98,237.44,7826,1492,1147,5560,16
2021-03-25 08:00:00,36.55,39.31,31.71,34.52,108.34,137.84,95.64,251.73,7611,1431,1154,5593,17
2021-03-25 08:30:00,41.73,46.12,37.29,40.66,96.73,129.61,83.12,241.95,7569,1372,1150,5556,18
2021-03-25 09:00:00,40.94,22.27,31.46,19.66,104.35,106.59,83.14,238.57,7389,1239,1124,5374,19
2021-03-25 09:30:00,34.5,26.98,190.5,25.59,135.49,105.34,53.97,260.66,7175,1105,1086,5223,20
2021-03-25 10:00:00,35.11,6.25,5.4,6.01,130.98,101.41,72.67,240.5,7038,1085,1075,5096,21
2021-03-25 10:30:00,36.3,4.66,17.21,4.82,160.2,122.17,82.58,240.75,6867,1029,1065,4952,22
2021-03-25 11:00:00,25.37,0.6,0.81,0.71,143.83,110.35,86.03,242.42,6872,955,1052,4707,23
2021-03-25 11:30:00,28.02,5.83,5.72,6.12,139.19,104.07,87.13,227.94,6901,1000,1040,4743,24
2021-03-25 12:00:00,32.36,-9.14,-10.5,-10.18,137.71,102.97,87.29,214.74,6981,941,1029,4698,25
2021-03-25 12:30:00,30.81,4.44,5.12,4.98,156.14,93.83,87.28,223.67,7126,902,1026,4604,26
2021-03-25 13:00:00,34.72,7.35,8.26,8.12,169.89,95.5,87.46,192.89,7316,927,1029,4608,27
2021-03-25 13:30:00,35.68,-88.28,5.34,5.38,170.36,91.52,87.81,192.95,7480,899,1008,4772,28
2021-03-25 14:00:00,31.97,17.73,25.12,23.56,170.94,68.68,87.64,202.69,7438,843,1010,4738,29
2021-03-25 14:30:00,32.51,5.77,25.85,25.05,166.8,80.83,87.63,213.48,7316,768,1021,4832,30
2021-03-25 15:00:00,24.99,11.31,21.73,22.73,185.18,85.92,87.9,201.08,7359,762,1069,4842,31
2021-03-25 15:30:00,25.17,0.79,14.24,16.45,179.52,84.45,87.97,248.72,7587,844,1104,4913,32
2021-03-25 16:00:00,29.18,14.97,15.5,16.76,178.8,75.09,87.96,230.75,7920,899,1118,4850,33
2021-03-25 16:30:00,44.21,35.39,23.46,39.62,159.32,78.61,89.83,239.57,8196,993,1137,5013,34
2021-03-25 17:00:00,57.35,46.15,46.94,51.56,166.24,81.02,90.86,197.97,8437,1132,1185,5212,35
2021-03-25 17:30:00,43.61,39.96,36.81,40.64,156.32,85.28,90.73,203.54,8533,1224,1191,5298,36
2021-03-25 18:00:00,94.63,79.17,42.43,82.01,125.85,81.26,94.96,181.52,8657,1365,1212,5417,37
2021-03-25 18:30:00,158.21,137.29,13.42,137.12,94.22,54.34,105.29,151.6,8648,1436,1199,5508,38
2021-03-25 19:00:00,245.07,233.43,25.97,219.58,89.47,47.59,107.28,148.47,8620,1500,1211,5574,39
2021-03-25 19:30:00,72.64,75.67,18.87,67.15,77.37,40.92,108.1,132.73,8413,1534,1205,5519,40
2021-03-25 20:00:00,69.1,71.01,11.37,62.62,79.56,44.47,108.41,100.58,8171,1519,1182,5444,41
2021-03-25 20:30:00,67.31,72.64,11.37,62.92,70.12,28.57,109.04,95.26,7951,1486,1163,5277,42
2021-03-25 21:00:00,47.42,50.8,11.37,43.26,57.69,22.27,112.16,86.23,7681,1445,1127,5067,43
2021-03-25 21:30:00,57.54,59.06,11.37,51.64,44.87,22.02,122.85,86.86,7624,1391,1085,4895,44
2021-03-25 22:00:00,46.65,46.52,11.35,41.38,38.56,22.51,122.6,98.38,7473,1341,1059,4747,45
2021-03-25 22:30:00,56.87,57.98,11.35,52.13,24.7,20.51,122.24,84.9,7413,1298,1033,4619,46
2021-03-25 23:00:00,61.9,63.9,11.35,57.81,19.26,15.47,99.89,58.42,7303,1263,1034,4532,47
2021-03-25 23:30:00,71.72,75.19,21.29,68.96,7.09,13.69,85.71,58.87,7186,1250,1027,4676,48
2021-03-26 00:00:00,53.84,62.43,30.34,54.33,4.03,9.99,79.41,55.6,7063,1419,975,4701,1
2021-03-26 00:30:00,52.01,60.75,46.07,52.63,1.4,9.09,77.09,55.37,6918,1417,992,4556,2
2021-03-26 01:00:00,48.47,61.72,44.64,50.65,1.33,12.97,77.16,43.66,6678,1387,1006,4435,3
2021-03-26 01:30:00,41.23,61.17,38.83,43.4,2.49,13.82,66.97,40.78,6440,1301,1008,4329,4
2021-03-26 02:00:00,38.78,60.71,37.41,41.21,3.52,11.61,59.3,41.72,6255,1239,1001,4206,5
2021-03-26 02:30:00,42.14,59.93,41.34,45.54,3.59,13.98,60.85,46.71,6071,1205,991,4123,6
2021-03-26 03:00:00,47.35,60.82,44.63,49.6,4.54,15.62,71.02,59.34,6044,1190,981,4038,7
2021-03-26 03:30:00,49.53,61.27,48.48,52.75,3.05,14.55,75.58,59.21,6055,1167,999,4078,8
2021-03-26 04:00:00,49.98,61.11,48.51,52.83,2.88,17.23,71.0,56.11,6102,1154,1003,4077,9
2021-03-26 04:30:00,52.4,61.44,49.18,54.37,2.19,23.89,64.45,54.31,6269,1152,1012,4242,10
2021-03-26 05:00:00,56.09,63.38,51.76,57.29,1.82,19.24,52.08,55.26,6460,1175,1046,4377,11
2021-03-26 05:30:00,54.59,58.74,48.49,54.44,1.2,20.22,35.67,62.25,6880,1191,1114,4704,12
2021-03-26 06:00:00,105.15,102.35,91.25,102.42,1.24,30.25,30.98,71.8,7330,1250,1183,5036,13
2021-03-26 06:30:00,62.02,59.7,25.38,59.3,1.23,31.27,29.98,77.58,7696,1318,1251,5432,14
2021-03-26 07:00:00,58.77,54.53,31.67,56.24,4.26,36.71,31.24,74.25,7860,1427,1297,5724,15
2021-03-26 07:30:00,47.91,51.05,32.62,48.79,15.39,51.39,41.66,87.97,7778,1473,1276,5593,16
2021-03-26 08:00:00,34.19,37.05,27.59,34.55,29.6,50.94,36.06,89.36,7492,1437,1250,5390,17
2021-03-26 08:30:00,31.83,35.92,36.76,33.82,33.73,54.21,35.68,76.52,7298,1418,1219,5175,18
2021-03-26 09:00:00,31.55,36.97,31.76,33.46,43.29,64.47,43.97,64.43,7029,1418,1191,4910,19
2021-03-26 09:30:00,30.32,32.42,29.28,30.59,44.94,51.93,46.44,93.13,6834,1402,1150,4620,20
2021-03-26 10:00:00,26.64,25.44,186.52,25.35,45.94,51.65,46.68,141.21,6694,1370,1122,4425,21
2021-03-26 10:30:00,24.12,21.84,22.04,22.49,46.16,64.46,47.84,122.01,6635,1356,1097,4305,22
2021-03-26 11:00:00,25.86,23.54,25.65,24.01,46.78,55.87,45.91,129.21,6527,1310,1086,4310,23
2021-03-26 11:30:00,24.75,20.54,24.02,22.08,49.56,53.95,51.65,126.11,6460,1171,1061,4422,24
2021-03-26 12:00:00,30.35,26.16,29.12,28.03,53.35,47.91,58.36,115.93,6423,1116,1048,4553,25
2021-03-26 12:30:00,33.48,-33.46,30.76,29.96,50.7,88.98,55.21,99.07,6475,1145,1054,4565,26
2021-03-26 13:00:00,34.78,-35.75,31.18,30.6,45.94,90.28,57.3,116.05,6422,1105,1044,4600,27
2021-03-26 13:30:00,35.47,-99.55,31.95,31.97,58.7,16.3,60.37,125.38,6505,1075,1045,4619,28
2021-03-26 14:00:00,34.54,-80.82,29.26,29.95,72.9,30.54,62.16,125.69,6526,1004,1050,4686,29
2021-03-26 14:30:00,37.8,-79.15,32.26,32.9,70.75,34.24,54.42,137.37,6632,956,1062,4746,30
2021-03-26 15:00:00,36.46,-82.92,32.93,33.41,58.14,28.07,81.24,171.95,6834,992,1068,4823,31
2021-03-26 15:30:00,39.96,-67.46,35.62,36.72,58.85,29.92,81.18,146.79,7068,1087,1055,4838,32
2021-03-26 16:00:00,45.4,39.0,39.25,41.32,62.63,69.58,70.66,139.93,7421,1174,1065,4865,33
2021-03-26 16:30:00,48.02,38.12,29.94,41.66,60.97,118.09,58.99,134.85,7673,1210,1055,4959,34
2021-03-26 17:00:00,65.89,50.11,52.58,55.14,76.58,90.37,50.43,149.1,7942,1289,1106,5137,35
2021-03-26 17:30:00,65.47,51.82,51.9,55.8,74.33,78.59,55.26,164.1,8042,1349,1125,5250,36
2021-03-26 18:00:00,64.14,50.99,42.39,53.87,64.65,61.99,86.3,174.06,8216,1392,1147,5333,37
2021-03-26 18:30:00,67.28,56.03,44.2,57.37,51.09,65.64,85.17,191.86,8244,1428,1156,5383,38
2021-03-26 19:00:00,69.75,60.61,49.5,59.03,36.67,96.26,79.89,173.0,8223,1474,1162,5416,39
2021-03-26 19:30:00,68.07,63.89,36.04,60.33,38.6,112.6,85.45,129.55,8017,1502,1147,5364,40
2021-03-26 20:00:00,78.12,67.21,34.04,66.11,35.6,135.24,84.85,127.9,7846,1484,1124,5251,41
2021-03-26 20:30:00,68.29,56.23,47.98,56.64,36.86,122.71,73.9,118.07,7683,1450,1102,5098,42
2021-03-26 21:00:00,66.57,59.3,51.37,56.29,36.62,89.79,70.29,155.84,7532,1428,1094,4926,43
2021-03-26 21:30:00,62.55,55.48,47.34,52.55,44.6,101.2,58.17,149.05,7467,1394,1083,4819,44
2021-03-26 22:00:00,46.04,41.79,35.52,39.01,43.3,102.46,57.54,156.49,7422,1361,1058,4609,45
2021-03-26 22:30:00,57.67,52.49,45.5,49.93,39.96,93.72,54.49,159.63,7392,1316,1040,4558,46
2021-03-26 23:00:00,50.43,47.24,38.55,43.37,28.4,104.37,52.76,183.09,7330,1290,1004,4522,47
2021-03-26 23:30:00,38.46,36.39,29.68,33.38,23.66,137.15,51.88,186.88,7183,1270,969,4662,48
2021-03-27 00:00:00,38.79,41.51,31.79,35.61,36.12,89.73,51.94,183.19,7086,1456,972,4640,1
2021-03-27 00:30:00,43.5,48.99,36.94,40.98,32.03,86.88,51.25,176.67,6919,1454,965,4484,2
2021-03-27 01:00:00,36.26,124.37,28.37,29.05,29.17,90.81,48.43,181.49,6689,1416,964,4316,3
2021-03-27 01:30:00,35.96,65.7,29.02,32.17,35.03,81.31,74.25,196.03,6413,1313,960,4239,4
2021-03-27 02:00:00,37.39,51.0,29.89,33.12,49.01,79.18,127.73,172.93,6187,1253,962,4092,5
2021-03-27 02:30:00,38.86,44.23,27.22,18.84,48.93,89.78,107.7,143.23,6038,1213,951,4006,6
2021-03-27 03:00:00,39.55,48.35,192.76,20.85,40.54,92.32,113.17,144.33,5948,1195,945,3947,7
2021-03-27 03:30:00,40.06,54.23,37.33,34.89,35.14,103.96,85.21,136.52,5896,1181,947,3902,8
2021-03-27 04:00:00,41.6,58.5,41.64,41.33,38.72,100.2,72.08,117.48,5933,1170,965,3898,9
2021-03-27 04:30:00,42.03,58.66,42.83,42.28,34.53,97.2,61.35,110.38,6052,1166,999,3941,10
2021-03-27 05:00:00,45.87,66.07,45.03,47.21,32.89,84.42,71.84,105.01,6144,1172,1020,3964,11
2021-03-27 05:30:00,50.08,61.63,50.91,53.07,36.75,85.57,67.36,100.86,6347,1179,1031,4109,12
2021-03-27 06:00:00,51.7,63.63,53.28,54.86,41.26,78.81,76.91,87.49,6527,1209,1040,4259,13
2021-03-27 06:30:00,51.52,61.19,46.37,54.89,32.7,67.48,86.94,78.62,6719,1241,1053,4438,14
2021-03-27 07:00:00,46.53,54.51,38.49,48.76,30.86,58.44,87.78,89.09,6879,1289,1087,4622,15
2021-03-27 07:30:00,36.6,43.7,35.12,38.25,35.99,54.82,93.21,85.1,6943,1304,1129,4722,16
2021-03-27 08:00:00,34.42,39.78,32.4,35.2,34.02,54.03,83.14,87.95,6881,1240,1162,4749,17
2021-03-27 08:30:00,35.42,40.45,33.97,36.24,46.64,47.22,90.08,87.14,6801,1167,1177,4824,18
2021-03-27 09:00:00,31.8,33.86,29.23,31.32,64.59,45.35,82.14,103.53,6550,1033,1166,4763,19
2021-03-27 09:30:00,34.69,35.05,35.9,34.03,61.91,46.57,69.87,129.49,6418,991,1158,4700,20
2021-03-27 10:00:00,32.32,26.79,26.5,26.61,70.31,33.58,66.49,141.45,6158,1025,1130,4561,21
